episode,MADDPG_reward,MADDPG_latency,MADDPG_energy,MADDPG_completion_rate,LLM_MADDPG_reward,LLM_MADDPG_latency,LLM_MADDPG_energy,LLM_MADDPG_completion_rate,LLM_only_reward,LLM_only_latency,LLM_only_energy,LLM_only_completion_rate
2878,0.5529,3.0113788441113343,0.8165,0.7471,0.995,2.8455840206781664,0.8165,1.0,0.614,7.5185,0.7347,0.7587
2879,0.5741,2.8584153906615666,0.8366,0.7664,0.995,2.765853263379665,0.8366,1.0,0.6094,8.5,0.7892,0.7469
2880,0.5636,3.0034087660086723,0.8107,0.7415,0.995,2.8834477847157096,0.8107,0.956,0.5414,7.2968,0.7945,0.7123
2881,0.5186,2.911108198122578,0.8259,0.7455,0.995,2.8594291912368535,0.8259,1.0,0.5038,7.8146,0.7683,0.7015
2882,0.5212,2.8242438535366006,0.7899,0.6901,0.995,2.6216080280091263,0.7899,0.9767,0.6375,7.2736,0.7818,0.7556
2883,0.5546,2.7721562433942792,0.8386,0.7552,0.995,2.715949615868113,0.8386,0.9957,0.5835,7.7341,0.8768,0.7731
2884,0.5781,3.012966227675258,0.8197,0.7183,0.995,2.986659924797218,0.8197,0.9898,0.5522,7.4608,0.6918,0.6878
2885,0.5077,2.8607931497793064,0.8192,0.7071,0.995,2.7414484084374657,0.8192,0.9925,0.5173,7.7434,0.8507,0.7271
2886,0.5573,2.8179671237135047,0.8001,0.7356,0.995,2.640507218963922,0.8001,0.9974,0.5107,7.6046,0.7995,0.7418
2887,0.5568,2.9134866710649363,0.8155,0.7376,0.995,2.7613232760574986,0.8155,1.0,0.5593,7.3353,0.7523,0.7204
2888,0.599,2.8019421580512893,0.8431,0.7608,0.995,2.660925579962108,0.8431,1.0,0.6368,7.8833,0.7288,0.7635
2889,0.5601,2.9116489440956195,0.8134,0.6827,0.995,2.7793223938185028,0.8134,0.9974,0.6562,7.7622,0.8368,0.7581
2890,0.5771,2.880359272609697,0.8307,0.7372,0.995,2.6922746666668966,0.8307,0.9894,0.6524,7.7049,0.7928,0.8005
2891,0.5719,2.8970066170792537,0.8099,0.7423,0.995,2.6622772131153307,0.8099,0.9944,0.6564,7.4725,0.8143,0.7961
2892,0.522,2.9055416612599374,0.8334,0.7017,0.995,2.769369640667866,0.8334,1.0,0.6543,7.7595,0.7491,0.7534
2893,0.5859,2.824548072548962,0.817,0.7135,0.995,2.8296111834436006,0.817,1.0,0.5896,7.3434,0.7815,0.7141
2894,0.5738,2.855583356945433,0.8444,0.7365,0.995,2.7542459855769628,0.8444,0.9844,0.5373,7.1558,0.8698,0.7126
2895,0.5804,3.025707663623046,0.8314,0.7647,0.995,2.7921242236898713,0.8314,1.0,0.6357,7.2748,0.8742,0.783
2896,0.6557,2.8078207769049914,0.8262,0.8319,0.995,2.73313520889607,0.8262,1.0,0.5363,7.4084,0.8258,0.7313
2897,0.5236,2.6120048373203284,0.8333,0.7115,0.995,2.7070464739124636,0.8333,0.9827,0.5454,7.4363,0.8269,0.7222
2898,0.6075,2.9040459747017993,0.8198,0.7595,0.995,2.717540200767427,0.8198,0.9647,0.5397,7.496,0.8128,0.7271
2899,0.5634,2.729617382933429,0.8354,0.7195,0.995,2.528635378198111,0.8354,0.9983,0.5875,7.495,0.7934,0.7442
2900,0.5762,2.833428770051967,0.8097,0.7853,0.995,2.5903917861283206,0.8097,1.0,0.5547,7.4412,0.8072,0.7153
2901,0.569,2.785134761896942,0.8146,0.724,0.995,2.5317234895019043,0.8146,1.0,0.5262,7.1453,0.8973,0.7157
2902,0.5608,2.7151892489961913,0.8106,0.7288,0.995,2.755450967357834,0.8106,0.9835,0.577,8.2626,0.8407,0.7199
2903,0.5577,2.6358618035089125,0.7963,0.7465,0.995,2.7952385343312245,0.7963,0.9937,0.6486,7.4919,0.8085,0.798
2904,0.5777,2.780734793800705,0.8208,0.771,0.995,2.749880931181305,0.8208,0.9899,0.597,7.4048,0.7163,0.7377
2905,0.5372,2.643850441391229,0.7646,0.71,0.995,2.613487221924908,0.7646,1.0,0.6493,7.8123,0.8672,0.7647
2906,0.5872,2.663845311562475,0.8132,0.7479,0.995,2.631361465836393,0.8132,0.9779,0.5333,7.4895,0.8106,0.6762
2907,0.5617,2.775181777640962,0.8131,0.7316,0.995,2.6681684581939056,0.8131,1.0,0.5284,7.5437,0.8783,0.7035
2908,0.5462,2.6877114188678433,0.8251,0.6942,0.995,2.757149935840133,0.8251,1.0,0.5978,7.6776,0.829,0.7506
2909,0.5613,2.6262172909772254,0.8196,0.748,0.995,2.6592854746403143,0.8196,0.9752,0.5788,7.7304,0.7067,0.7039
2910,0.599,2.757157614339463,0.8126,0.7445,0.995,2.6731133009478367,0.8126,0.9925,0.6122,8.3776,0.7983,0.7809
2911,0.5597,2.8275459938476986,0.8138,0.7251,0.995,2.6031117528770915,0.8138,1.0,0.6351,7.6527,0.8376,0.7442
2912,0.5795,2.7502732842263793,0.8352,0.7562,0.995,2.53622913294431,0.8352,0.9844,0.6277,7.4696,0.6872,0.7657
2913,0.5557,2.786399940204182,0.807,0.7358,0.995,2.658534612677175,0.807,0.9846,0.6602,7.2167,0.8659,0.7997
2914,0.5887,2.7787621990725206,0.8222,0.7975,0.995,2.4590775439648467,0.8222,0.9853,0.5677,7.3829,0.8274,0.6944
2915,0.5872,2.653555146090095,0.8173,0.7966,0.995,2.535033403190948,0.8173,0.9849,0.5351,7.5131,0.7095,0.6918
2916,0.613,2.6667471155789406,0.8312,0.8042,0.995,2.582431767951367,0.8312,0.9591,0.5937,7.0406,0.759,0.7522
2917,0.5686,2.599370276609361,0.8206,0.7915,0.995,2.3987840188805514,0.8206,1.0,0.5188,7.1915,0.6986,0.7224
2918,0.5874,2.575823704525156,0.8201,0.7927,0.995,2.6807504233747372,0.8201,1.0,0.5491,7.8461,0.6785,0.6679
2919,0.575,2.700461251164633,0.8146,0.704,0.995,2.6263721374989104,0.8146,0.9663,0.5353,8.2867,0.8645,0.7216
2920,0.6016,2.680749884290195,0.8045,0.7748,0.995,2.5547138796971667,0.8045,0.9998,0.5674,7.7311,0.8343,0.7171
2921,0.5574,2.524626435685504,0.7921,0.7424,0.995,2.472105286102745,0.7921,0.9915,0.5189,7.6048,0.7434,0.7115
2922,0.5898,2.5512964267493854,0.8091,0.7608,0.995,2.599796774738548,0.8091,0.9912,0.5054,7.504,0.7163,0.7014
2923,0.5693,2.716762336625748,0.8086,0.7296,0.995,2.505634909387563,0.8086,0.9813,0.6117,7.3451,0.6997,0.7747
2924,0.5724,2.5540475761044013,0.7856,0.6997,0.995,2.6883974243147843,0.7856,0.9906,0.6037,7.4763,0.8357,0.7367
2925,0.576,2.61522046925262,0.8259,0.7319,0.995,2.3644583546352798,0.8259,1.0,0.6204,7.6807,0.8019,0.7984
2926,0.5798,2.391785242244135,0.7956,0.731,0.995,2.6011357194112326,0.7956,1.0,0.6123,8.0661,0.7117,0.7731
2927,0.5719,2.608673209566244,0.7925,0.7605,0.995,2.518787952269865,0.7925,0.996,0.5194,7.4189,0.8172,0.7006
2928,0.5793,2.442484564197601,0.8002,0.7405,0.995,2.6109918527717677,0.8002,0.9722,0.5495,7.3404,0.8829,0.7068
2929,0.6095,2.6203681181018674,0.8183,0.7968,0.995,2.498550619891154,0.8183,0.9887,0.522,7.4698,0.8435,0.7275
2930,0.5967,2.601583541466188,0.8249,0.8026,0.995,2.569184554629951,0.8249,0.997,0.6433,7.2441,0.7714,0.7725
2931,0.5944,2.436430474580279,0.7886,0.7361,0.995,2.4752395191166063,0.7886,0.9821,0.627,7.4444,0.8431,0.7836
2932,0.5654,2.5006453883818343,0.7932,0.7128,0.995,2.5136923809891942,0.7932,1.0,0.5343,7.207,0.8073,0.724
2933,0.5561,2.5773638247717603,0.7925,0.7459,0.995,2.4706058545207688,0.7925,0.995,0.558,7.2661,0.7153,0.6761
2934,0.5969,2.7274967719719023,0.8537,0.7733,0.995,2.4286728730298206,0.8537,1.0,0.6643,7.1136,0.8675,0.7736
2935,0.5954,2.621953411659728,0.8091,0.76,0.995,2.685609191836013,0.8091,0.9834,0.601,7.2304,0.856,0.7517
2936,0.6087,2.6812686586969847,0.7975,0.7362,0.995,2.4342632841717284,0.7975,1.0,0.6362,7.1711,0.7982,0.7288
2937,0.5633,2.4569120764777748,0.8242,0.7464,0.995,2.6212143273857147,0.8242,1.0,0.545,7.6485,0.7705,0.7438
2938,0.5717,2.6825615610678097,0.7797,0.7377,0.995,2.4277494037128227,0.7797,1.0,0.5357,7.1254,0.7511,0.7093
2939,0.5409,2.59041057334161,0.793,0.742,0.995,2.379322084615297,0.793,0.9931,0.6333,7.3649,0.8417,0.7372
2940,0.5686,2.5718597687454405,0.7986,0.7355,0.995,2.479942580749684,0.7986,1.0,0.6166,7.0938,0.7548,0.7443
2941,0.5994,2.6983975556616455,0.8029,0.7804,0.995,2.4192422479925244,0.8029,0.9867,0.6158,7.2863,0.7973,0.7482
2942,0.5674,2.6151266763466303,0.8108,0.7613,0.995,2.35448911542277,0.8108,0.9638,0.5939,7.3309,0.7206,0.7541
2943,0.592,2.6217776739697762,0.7971,0.7406,0.995,2.3513132600492694,0.7971,0.9905,0.5958,7.0,0.74,0.7684
2944,0.574,2.4813978146819844,0.7997,0.7629,0.995,2.3808987725876904,0.7997,0.998,0.6251,7.0,0.8757,0.7267
2945,0.5856,2.4362344996077936,0.8003,0.7645,0.995,2.3140583353521853,0.8003,0.9826,0.5459,7.0693,0.7801,0.7344
2946,0.5534,2.5548178030021647,0.8137,0.7279,0.995,2.394601775997565,0.8137,0.9957,0.56,7.0,0.8369,0.7044
2947,0.5808,2.5003038699790467,0.7937,0.7784,0.995,2.3692459201295035,0.7937,0.9645,0.6482,7.2561,0.8323,0.7796
2948,0.5134,2.5670668025138155,0.7854,0.6761,0.995,2.1475372322116657,0.7854,1.0,0.5525,7.2923,0.8632,0.6919
2949,0.5753,2.5813344075460654,0.7938,0.7344,0.995,2.5016088536395262,0.7938,1.0,0.5929,7.0222,0.8822,0.7674
2950,0.5438,2.6293698485997483,0.8242,0.7554,0.995,2.3917314215286893,0.8242,0.997,0.6194,7.2524,0.7801,0.7749
2951,0.6064,2.605535839332833,0.792,0.7684,0.995,2.4729316936216232,0.792,1.0,0.67,7.1332,0.8801,0.7984
2952,0.5973,2.4689502871720377,0.7904,0.755,0.995,2.4712670296111403,0.7904,0.981,0.574,7.2035,0.7562,0.7517
2953,0.5907,2.6143285548849335,0.7874,0.7476,0.995,2.3826362409412667,0.7874,1.0,0.5728,7.0938,0.8196,0.7291
2954,0.6142,2.5201247323761566,0.7956,0.7486,0.995,2.511493458866925,0.7956,1.0,0.6432,7.3062,0.8365,0.7766
2955,0.5601,2.422928321476249,0.8286,0.7706,0.995,2.3107479276623897,0.8286,0.9897,0.6369,7.5328,0.859,0.7621
2956,0.6197,2.804289444870175,0.824,0.7764,0.995,2.453137059897694,0.824,0.9946,0.6243,7.3586,0.7873,0.8038
2957,0.602,2.3339545651231854,0.7997,0.7621,0.995,2.4535120352875466,0.7997,0.9961,0.5787,7.4839,0.7668,0.7794
2958,0.5765,2.2436326356024585,0.8121,0.7735,0.995,2.2913821697693337,0.8121,1.0,0.5551,7.0,0.8195,0.7112
2959,0.607,2.366026524427024,0.7755,0.7921,0.995,2.3292196137905012,0.7755,0.9998,0.6035,7.0623,0.7654,0.8016
2960,0.5579,2.5028314013723367,0.8206,0.7406,0.995,2.2835660535596523,0.8206,0.9728,0.649,7.3037,0.7933,0.7979
2961,0.5644,2.4453853385076356,0.8142,0.8004,0.995,2.139942582170756,0.8142,1.0,0.6502,7.4901,0.858,0.8169
2962,0.5694,2.4109691326349374,0.7829,0.7072,0.995,2.470340967253801,0.7829,1.0,0.5184,7.3299,0.8496,0.6797
2963,0.5715,2.2506837038142185,0.7734,0.7843,0.995,2.378677866392288,0.7734,0.9999,0.5728,7.0,0.7329,0.7095
2964,0.5601,2.5170562923986455,0.7773,0.7482,0.995,2.214562858754454,0.7773,1.0,0.579,7.1041,0.7896,0.7681
2965,0.6106,2.3408484671157845,0.8091,0.7854,0.995,2.3103147524311543,0.8091,0.982,0.6662,7.248,0.6933,0.7466
2966,0.5782,2.3769970039692154,0.7838,0.7163,0.995,2.294082102382175,0.7838,1.0,0.6153,7.1528,0.8395,0.752
2967,0.592,2.458210989793695,0.774,0.7303,0.995,2.0735713287591877,0.774,0.982,0.5692,7.0302,0.7289,0.7511
2968,0.572,2.381376652887209,0.7991,0.7406,0.995,2.4817939946888625,0.7991,1.0,0.5044,7.1382,0.8504,0.7211
2969,0.5447,2.3209375039917726,0.7656,0.7352,0.995,2.3771541486510435,0.7656,1.0,0.5961,7.1843,0.7627,0.7612
2970,0.591,2.480014218010591,0.7691,0.7628,0.995,2.1581839821644704,0.7691,1.0,0.5163,7.0,0.7274,0.7283
2971,0.5433,2.468250086581722,0.7631,0.722,0.995,2.280482311077977,0.7631,1.0,0.6419,7.3806,0.8473,0.7408
2972,0.5841,2.4823379668380876,0.8096,0.7347,0.995,2.318960909025611,0.8096,1.0,0.6279,7.0981,0.7141,0.7513
2973,0.5558,2.3407066100088505,0.7783,0.7369,0.995,2.297290960250172,0.7783,0.9838,0.5783,7.1776,0.7688,0.7599
2974,0.63,2.558800082267637,0.7844,0.7327,0.995,2.3665434542762536,0.7844,1.0,0.573,7.4012,0.8088,0.7381
2975,0.6066,2.2260464075952333,0.7917,0.8177,0.995,2.159748251279769,0.7917,1.0,0.6525,7.163,0.7713,0.7567
2976,0.5892,2.329124407550509,0.7474,0.7496,0.995,2.1619710896091666,0.7474,1.0,0.549,7.3964,0.7097,0.7445
2977,0.6149,2.5070698330861094,0.8138,0.7492,0.995,2.173341325715972,0.8138,1.0,0.5423,7.0,0.7654,0.7087
2978,0.5688,2.414201802755785,0.7546,0.7233,0.995,2.340981151871162,0.7546,1.0,0.6597,7.2807,0.7044,0.777
2979,0.5997,2.3601942914336775,0.7674,0.7318,0.995,2.23162924330678,0.7674,0.9834,0.6376,7.367,0.8345,0.7686
2980,0.5924,2.2571555552606846,0.799,0.7815,0.995,2.0887125180629003,0.799,1.0,0.6395,7.7937,0.7221,0.7683
2981,0.5941,2.4066094066571795,0.8118,0.7694,0.995,2.268979326445216,0.8118,0.9962,0.5332,7.1803,0.7924,0.7314
2982,0.6166,2.3705125797212694,0.7649,0.7669,0.995,2.2278415777081233,0.7649,0.9878,0.5244,7.1889,0.8008,0.7215
2983,0.605,2.408511195042146,0.7968,0.7594,0.995,2.379886627354925,0.7968,0.9942,0.5044,7.2682,0.8603,0.6742
2984,0.5956,2.4201863881472927,0.7956,0.7474,0.995,2.4235699902241374,0.7956,0.9841,0.5403,7.3217,0.7034,0.7141
2985,0.5531,2.299288844679396,0.8389,0.6812,0.995,2.005276015333976,0.8389,1.0,0.6316,7.0397,0.8591,0.7575
2986,0.5687,2.0563466260210808,0.7841,0.7608,0.995,2.238825212798294,0.7841,0.9906,0.5408,7.2236,0.7169,0.6842
2987,0.5874,2.3169149512503493,0.7768,0.7526,0.995,2.1691153872348456,0.7768,1.0,0.6239,7.5503,0.8443,0.7751
2988,0.5925,2.252695784530954,0.7534,0.7705,0.995,2.282915794527557,0.7534,0.9977,0.5428,8.2523,0.7069,0.7671
2989,0.5659,2.184141027482628,0.7697,0.7622,0.995,2.219518959709338,0.7697,0.9746,0.5672,7.9239,0.8682,0.7659
2990,0.6441,2.3523389986978187,0.7751,0.8127,0.995,2.115063774928836,0.7751,0.996,0.6671,7.2049,0.8442,0.8007
2991,0.6247,2.30671052335665,0.7796,0.7786,0.995,2.130229844479761,0.7796,0.9988,0.5416,7.6875,0.6862,0.6815
2992,0.6049,2.2074891465316573,0.7614,0.7665,0.995,2.1428606202713767,0.7614,1.0,0.564,7.4713,0.7098,0.7276
2993,0.5936,2.3204989175819097,0.7802,0.7841,0.995,2.1588493052516347,0.7802,0.9957,0.5512,7.2802,0.811,0.7555
2994,0.5876,2.420998539348122,0.7825,0.75,0.995,2.171429458807632,0.7825,0.9792,0.5186,7.3264,0.7842,0.7399
2995,0.5717,2.4161849227973287,0.7796,0.7759,0.995,2.1475527963084753,0.7796,0.9771,0.5833,7.1905,0.8066,0.7497
2996,0.5946,2.3580883144486067,0.7934,0.7839,0.995,2.1055438315057353,0.7934,1.0,0.5644,7.3695,0.7731,0.7228
2997,0.5989,2.286132031520669,0.7969,0.746,0.995,2.2050315703496604,0.7969,0.986,0.6181,8.3583,0.8339,0.7523
2998,0.5662,2.3017916563562895,0.7671,0.7227,0.995,2.1836700751794234,0.7671,0.9992,0.639,7.4377,0.7562,0.7735
2999,0.6012,2.213426843326271,0.8325,0.7329,0.995,2.1577556859688585,0.8325,0.9668,0.5925,7.2728,0.7304,0.6957
3000,0.5908,2.342545630670199,0.7942,0.7768,0.995,2.050817011323119,0.7942,1.0,0.5055,7.0302,0.6969,0.6849
3001,0.5125,2.456289937065573,0.7733,0.6405,0.995,2.058456916684775,0.7733,0.9804,0.6052,7.3708,0.7498,0.7055
3002,0.5369,2.2310454117594767,0.7933,0.6556,0.995,2.1357639484437,0.7933,1.0,0.5094,7.481,0.7798,0.659
3003,0.548,2.498599208479912,0.7607,0.7382,0.995,1.990062930423906,0.7607,1.0,0.6048,7.1421,0.8107,0.7132
3004,0.5999,2.0742997935409475,0.793,0.7223,0.995,2.086045441035847,0.793,1.0,0.6165,7.3263,0.8422,0.7625
3005,0.5718,2.36483651300143,0.7525,0.7168,0.995,1.9711715451259588,0.7525,0.9791,0.5336,7.6289,0.7312,0.6963
3006,0.5314,2.2042876331826244,0.7819,0.7234,0.995,1.9968514339538668,0.7819,0.9988,0.6393,7.1174,0.7962,0.7681
3007,0.5727,2.301824956815274,0.773,0.7057,0.995,2.363956168097106,0.773,1.0,0.6549,7.3079,0.7359,0.7795
3008,0.5291,2.2394858118676333,0.7633,0.6839,0.995,1.9924947741350918,0.7633,0.9869,0.6382,7.672,0.8713,0.7379
3009,0.5881,2.1179471810935926,0.7845,0.7925,0.995,2.099075556675944,0.7845,0.9962,0.5519,8.2991,0.7904,0.6937
3010,0.5551,2.1047675133846733,0.8071,0.7429,0.995,2.128192537221873,0.8071,1.0,0.5997,7.2899,0.8216,0.7254
3011,0.5645,2.493746319196023,0.7927,0.762,0.995,2.1101015885902243,0.7927,1.0,0.6555,7.3965,0.7968,0.7768
3012,0.5968,2.124301579545236,0.773,0.7432,0.995,2.132799590137904,0.773,1.0,0.5545,7.5817,0.751,0.7527
3013,0.5404,2.213554060962186,0.7736,0.7672,0.995,2.014215163793291,0.7736,0.9881,0.6394,7.3758,0.7241,0.7063
3014,0.539,2.2726617576332435,0.7809,0.6464,0.995,2.0189573409433383,0.7809,0.9885,0.5016,7.5584,0.8204,0.7269
3015,0.5579,2.2827589576129763,0.7769,0.6945,0.995,2.0572096723159947,0.7769,1.0,0.5006,7.4945,0.8695,0.7202
3016,0.5946,2.3218768373422547,0.7862,0.7137,0.995,2.0515155611879,0.7862,1.0,0.6292,7.5067,0.7082,0.7395
3017,0.5394,2.3444111367246125,0.7927,0.7007,0.995,2.087197860614472,0.7927,0.9868,0.6294,7.5841,0.8088,0.7601
3018,0.5115,2.044831320036936,0.7746,0.7363,0.995,1.9793151789682748,0.7746,0.992,0.6341,7.4009,0.7878,0.7687
3019,0.5648,2.0544811207919835,0.7779,0.788,0.995,2.382543549364578,0.7779,0.9877,0.6581,7.2772,0.8134,0.7775
3020,0.5878,2.1347473272964197,0.7435,0.7562,0.995,2.027411195065687,0.7435,0.994,0.52,7.5833,0.7944,0.7043
3021,0.603,2.165142547622345,0.7876,0.7758,0.995,1.9884042725983742,0.7876,0.9885,0.5394,7.4685,0.7471,0.7382
3022,0.5673,2.222752562803873,0.7535,0.6802,0.995,2.087839728583966,0.7535,1.0,0.6536,7.4024,0.8242,0.7539
3023,0.5694,2.1485545554097802,0.775,0.7544,0.995,2.0799384809986847,0.775,0.9932,0.5301,7.618,0.7233,0.7295
3024,0.6047,2.306641147705064,0.7903,0.7462,0.995,2.0943455162607343,0.7903,1.0,0.616,7.768,0.8064,0.7559
3025,0.5391,2.161818466762268,0.7826,0.6964,0.9826,1.9735719438083985,0.7826,0.9915,0.5902,7.4925,0.7595,0.7233
3026,0.5725,2.2201461976962347,0.7616,0.7328,0.995,1.8620532368658003,0.7616,0.965,0.5141,7.5409,0.7114,0.6936
3027,0.5861,2.2590456001783057,0.7782,0.7474,0.995,2.1161546734226135,0.7782,1.0,0.5485,7.3075,0.7088,0.6639
3028,0.5926,2.091590641808514,0.7844,0.7877,0.995,1.9776573288713102,0.7844,1.0,0.5885,7.5033,0.8449,0.7704
3029,0.5723,2.065796409355678,0.8036,0.7038,0.995,1.85966836862116,0.8036,1.0,0.6449,8.5,0.7021,0.7573
3030,0.5851,2.0506679737054236,0.7969,0.7251,0.995,1.9514923354675444,0.7969,0.9925,0.6203,7.5563,0.7429,0.7446
3031,0.5304,2.159565352051132,0.7769,0.7484,0.995,2.132148650468471,0.7769,1.0,0.6057,7.4971,0.7449,0.7282
3032,0.5714,2.144685066540231,0.7419,0.7116,0.995,1.9784300116542919,0.7419,1.0,0.5843,7.7244,0.7151,0.7682
3033,0.5967,2.1566485999602505,0.7781,0.7111,0.995,1.962703496831807,0.7781,1.0,0.5508,7.6016,0.7998,0.7083
3034,0.5658,2.002560337316501,0.7978,0.7984,0.995,2.0478523140894085,0.7978,0.9586,0.5203,8.118,0.8416,0.712
3035,0.5895,2.2021058541527316,0.7969,0.7256,0.995,1.8775560909258497,0.7969,0.9944,0.5695,7.644,0.8712,0.6883
3036,0.5988,2.1627701554426597,0.7805,0.7551,0.995,1.944356250322182,0.7805,1.0,0.5048,7.0666,0.8667,0.7483
3037,0.5821,2.062785839810693,0.7731,0.7437,0.995,1.9083092493454032,0.7731,1.0,0.5359,7.3971,0.7005,0.6984
3038,0.5941,2.3167421917714055,0.7566,0.791,0.995,1.9351351118666136,0.7566,0.9875,0.5735,7.7288,0.7561,0.6949
3039,0.5699,1.995163672049562,0.7667,0.7439,0.995,2.071420322721158,0.7667,0.9481,0.5712,7.5003,0.7786,0.7452
3040,0.5872,1.9224799903355512,0.772,0.7602,0.995,1.9883986966947647,0.772,1.0,0.5075,7.5253,0.8677,0.6941
3041,0.6059,2.1768256085855846,0.7935,0.782,0.995,2.0171641421546793,0.7935,1.0,0.6001,7.3905,0.7523,0.7549
3042,0.5966,2.0367594278788452,0.7755,0.779,0.995,1.95975095830945,0.7755,1.0,0.5934,7.5495,0.7882,0.7769
3043,0.5809,2.072106822250665,0.7621,0.7719,0.995,2.044326100624749,0.7621,1.0,0.5133,7.6972,0.8145,0.6849
3044,0.5993,2.4070114680521146,0.7558,0.7938,0.995,2.0652154084922416,0.7558,1.0,0.6603,8.5,0.7388,0.7691
3045,0.6108,2.050327071719512,0.7634,0.7494,0.995,1.8285741200443548,0.7634,0.9998,0.5169,7.4646,0.7951,0.7002
3046,0.5506,1.9040215979422872,0.7692,0.7064,0.995,1.9118008239660154,0.7692,1.0,0.6453,7.8218,0.7001,0.7459
3047,0.6218,2.068091325927205,0.7709,0.7613,0.995,1.9055617996791867,0.7709,0.9894,0.5001,7.4416,0.7864,0.7078
3048,0.5895,2.0584217495926778,0.7821,0.7347,0.995,1.9675192523776732,0.7821,0.9899,0.65,7.757,0.7725,0.7463
3049,0.6069,2.1005747523397598,0.7607,0.784,0.995,2.12433215073206,0.7607,1.0,0.5034,7.7557,0.7612,0.7118
3050,0.6244,2.1601095588806087,0.767,0.7231,0.995,1.8674223993983738,0.767,1.0,0.6288,7.4928,0.7343,0.77
3051,0.5685,1.9819408616464476,0.7632,0.7737,0.995,2.06480428200226,0.7632,1.0,0.5615,7.4794,0.8368,0.7157
3052,0.5837,1.9095777873742,0.7625,0.762,0.995,2.1473941392847817,0.7625,1.0,0.6255,7.7636,0.8694,0.743
3053,0.5935,2.1820141876488113,0.7655,0.7144,0.995,1.9486435345964845,0.7655,0.9715,0.5683,7.5841,0.8663,0.7138
3054,0.5832,1.8696704788537195,0.7709,0.7508,0.995,2.012006300886229,0.7709,1.0,0.5121,7.6665,0.7595,0.7216
3055,0.6391,1.8212986553517114,0.7651,0.7918,0.995,2.0094156762720896,0.7651,1.0,0.6305,7.8329,0.7459,0.7958
3056,0.5827,1.959011574160606,0.7893,0.7718,0.995,1.9054513134116462,0.7893,1.0,0.5121,7.8055,0.7076,0.692
3057,0.5898,2.160500091517498,0.7532,0.7526,0.995,1.9970773975615013,0.7532,0.9992,0.6568,7.5141,0.8283,0.7561
3058,0.6071,2.0071313893093317,0.7587,0.7642,0.995,1.7849493680101782,0.7587,1.0,0.5087,7.7032,0.7487,0.6965
3059,0.5766,1.9388812612804205,0.7405,0.7429,0.995,1.867667346329016,0.7405,1.0,0.5815,7.5213,0.7388,0.7326
3060,0.5949,2.1049893234781267,0.7465,0.7853,0.995,1.9610075255922768,0.7465,0.9972,0.6229,7.8794,0.7432,0.757
3061,0.6111,2.0062192886166113,0.7529,0.8138,0.995,1.7385463090948385,0.7529,0.9981,0.5669,8.0193,0.7897,0.7266
3062,0.5973,1.9801763047278667,0.7901,0.7658,0.995,2.057200589986032,0.7901,0.9894,0.5369,7.5467,0.7354,0.7211
3063,0.603,2.0849443739642632,0.7828,0.7471,0.995,1.8628223240904693,0.7828,1.0,0.629,7.7007,0.8993,0.7777
3064,0.5939,1.8804464820063922,0.7674,0.7659,0.995,1.6660216463158546,0.7674,0.9752,0.6333,7.8902,0.833,0.7688
3065,0.5728,1.8762006929332122,0.8062,0.7907,0.995,1.7176970820549347,0.8062,1.0,0.6569,7.709,0.6916,0.8002
3066,0.6136,1.984316676100328,0.7528,0.7684,0.995,1.9595025075845782,0.7528,0.9961,0.5639,7.8254,0.7439,0.7565
3067,0.6456,2.19779789180856,0.742,0.7697,0.995,1.8775767696037589,0.742,0.9889,0.5861,7.7205,0.6968,0.729
3068,0.6079,2.0465557248949686,0.7416,0.8048,0.995,1.9175237586080043,0.7416,0.9948,0.5617,7.5003,0.7284,0.7236
3069,0.6129,2.087071765638093,0.7611,0.7736,0.995,2.0738603876855413,0.7611,1.0,0.5437,7.736,0.7506,0.7257
3070,0.6236,1.9864779095661584,0.7752,0.7767,0.995,1.916977376803826,0.7752,1.0,0.6277,7.9277,0.812,0.789
3071,0.5809,2.0229138036471515,0.7472,0.7115,0.995,1.8484614368930212,0.7472,0.9978,0.5577,7.7703,0.8262,0.7202
3072,0.6467,2.095490246926621,0.7659,0.7909,0.995,1.899071826668718,0.7659,0.9909,0.5728,8.0286,0.7146,0.7773
3073,0.6141,1.8328767292560213,0.762,0.7903,0.995,1.8409820973160822,0.762,0.9795,0.5686,7.3476,0.8112,0.7183
3074,0.646,1.9430036884321316,0.7744,0.7751,0.995,1.7459601693378495,0.7744,0.9975,0.6212,7.7698,0.8929,0.742
3075,0.5944,2.008074112682987,0.7829,0.7509,0.995,1.8198453403789894,0.7829,1.0,0.656,7.558,0.8072,0.7435
3076,0.6509,1.9249900211721471,0.7718,0.7916,0.995,1.9744631484045703,0.7718,0.9594,0.6133,7.5136,0.866,0.7612
3077,0.6284,2.087727837778894,0.7708,0.7788,0.995,2.038109536582058,0.7708,1.0,0.5802,7.9555,0.764,0.7244
3078,0.6239,2.0239741121298715,0.7689,0.7794,0.995,1.7921332196442121,0.7689,1.0,0.6325,7.6287,0.7684,0.7625
3079,0.6173,1.8752903828299838,0.7535,0.8141,0.995,1.6848985151499871,0.7535,0.9928,0.609,7.6078,0.7778,0.7446
3080,0.607,1.963539176999765,0.7586,0.7524,0.995,1.9227095394400198,0.7586,0.9989,0.5103,8.3723,0.8633,0.7048
3081,0.6393,1.7091995432095106,0.7566,0.7671,0.995,1.7910693005923841,0.7566,0.9829,0.5163,7.2483,0.773,0.7216
